key_cliente;key_tempo;key_localidade;qty_vendas;quantity;amount;cost;total_amount
1599d16f9944bf30ce22b9f822d1b20454737932109c193238e8dedd2cf097ba;e5303a8c586756c0f634aae5232fb3a4e14130d520ab7179e5d13a4debaa7f62;a5434df12c71e006cd367459a6129160ce1e1bafe112aec05edb0d3242453516;1;648;23569.64;16718.08;6851.56
8764379cac02baae6ccb77264cd346f9fb837854d22779cf77e157e8b2689971;02e594fee6896ef047d347179dda84849d3fa5404bcb14c3e0a40ac63aea245e;aaed6053f0029f6105b91c69b3d9f85608ec97a3eb7674b54a526751d77e5521;2;56;4962.43;3842.54;1119.89
dfcb05682469e95462329172006b5692ad3da07c69365470bb5cf30604995287;705ee74b39e8ab7e26e7f62bb3c1689bd2464acee7710ef38bfef5b4413f9e74;4dc25963fac40ce9f27c82ac10eb6789695733b1a40cefbaa8a8682ca50f45e3;2;81;9331.96;3900.52;5431.44
0b112f9265ae7f2feb43073f6e40a7c44cdbdcf93a166a2f19aef2becb98eaaa;c756964136409c1851d7f0fb8c5242f58db845014353c74518840ad32adb6c98;4ed656e033873f74b1a624e145b89add396c46f51f866711e8f1ef36e911e380;2;1648;22351.82;17058.18;5293.64
4dbf4babaa527239a2bf8e71e79e98f2ca7910c05d9f7eb2e661025d20d8e6b1;359aa4bb1d93b9fcf6c448bb5f274f068d248f7f06ab1a7f02ea82e0383391c7;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;5;3282.14;1726.0;1556.14
d58dace0bccb0387739ef7339238e319ad46cbaad9a473047a1a49b593213894;d1cf2f424bf5ff1cf70ad02880171e0ca7c02995ffe86ed52e946dae7e210281;18667e2b7f935c37eb494b8a1444ba5cd1eca23642dffd881bbc754437986950;3;18;2318.81;1953.62;365.19
50e62d24fe5f71692446196b5d8a1836d9eb36443a140c29eeb5b1c764467b27;e3d7e877d1d1dd5f26ade9e16ca2c480370f6d591e35d3ae7bdebea4a8ce9ea6;0d6b1a6b0a9d6d313598a6ec5e43ef9d61a305069b394e05b709186195e33ef8;1;436;95509.47;55420.27;40089.2
3c83405e1838af38669bf9cb777cdabbcdce09832baa961af1c21ec541df0cef;43d8f6695b3e6fe277e7f90f221a2c6316d20b6e99f7a12716f0327b87c2f4ae;e58d29ae0b96884e6110b8dbc9589fce9bdf52d150962990bc71ec26c103ad36;2;16;5102.17;2947.64;2154.53
c2787e0d4887ce6662edefd22c085dd88dda070f0779ff71e2213858095ec21f;43d8f6695b3e6fe277e7f90f221a2c6316d20b6e99f7a12716f0327b87c2f4ae;57609da5c18a5a2012e1d55b37d027446857969b8a316412d4f41217590f1a4d;1;6;2600.0;1609.32;990.68
3c37ac0525a2f67bccc8db4c8cd5677918978123b47d6fc629865116aad96bd1;2b1713e1d7ab07a571cc2a6ac7faf3d7b2d05f5de713315c3157e5006b523573;7ef318cdfdb504849c715919d9e6eb2c8f14a9a49b419abc161666ece167146a;1;55;10721.34;4775.25;5946.09
ea70e0e49c570e2ae62d3b3fc135dba1c7877b21eefdd5cf7f5ef1574fa74d95;c7490a7af8dd95eb6a8c8114bcef62f38c169abb42af13067d1e46e38ef37e08;1b15379f8a5b8b62d9ddd907861a4bf0c1ded701f733b9aa29a59ce8400bd280;1;35;3228.99;1078.25;2150.74
caafe87a73402eb084de5b859a2676c391d56493ad2853762b13424f1c8e77bb;f56915a561b8709d4067a86b99fb605d5e3d9abc1fade1201b76360eaed3e3fa;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;291.26;91.17;200.09
15b72b9f05ff5f08b4d10be757fd43c71cfb2655383c4d6c28cf0a69fc943144;f7c378270ea2087ad5033e0730ac7810dccaaea40db5b12684cef81947089cb6;2521d482de11e7448df54577a48e59b4ae628f0879ab3ac3843781be2d0d4765;1;1;270.79;190.21;80.58
f82b865b2c4096df8c4555126e39a89b638928dc79b9fe5e2956a98159536bd2;157bb2b6b85d5d79f365e1b23b611bf69c3ceef199a1e4b261026086ff20f332;c70973293bdfaf482740a19c65e8ac40e9521516e78b13ac7ad3dc7ffe37cf66;1;10;5425.59;3353.41;2072.18
bfe9fca0764bb763255b97ec8da7d8aa383946fc93a817dc81acabd02b2c1e0e;f3885eed3dee8395b2305a94c900c1e37884cb4c00a60204da0db3f2c8103647;0bba4123110d61f20674d5a3c57f57e43e44814f3bb2c5955c97a008b35f47e3;1;13;4114.58;2090.89;2023.69
cd266e02e7a684cc960bd1657fc9dfd0815ec14133acecd3772b80a58b065234;04f05e0d5560fda7674f15cdfda18c5caac098ad8f4e9823776a44f1296a3c9e;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;13;1499.32;612.93;886.39
418f002a798df47b43faafd158c41fa9db3bab39b15b5f6264311f8173cb8f7a;0fd8597a85b464e16b3917bd007c66b74a1e93c73ffdba0ed872c53bd3603403;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;271.11;95.87;175.24
4ef400f64c6a7a7023d4faebc31bb1113f12b9b11fc6c6fcdfc2ce8bad2e90ec;04f05e0d5560fda7674f15cdfda18c5caac098ad8f4e9823776a44f1296a3c9e;d75661b68ab6974c9b8033dce539b26b3148c263c347b130327821644b0b9d0d;1;92;309.12;1547.22;-1238.1
62d3f8877a71408309b374b4f00619a5a01214393409d2c839662cb22e65f405;950dbdc960a9e25d656dfd5c15a5c8e16e6b12d2ee7e648c3468604905347587;832f182ec8829be4127f63045d1bd70e213929fe3a65ac937a2d4d1c8bfe08e1;1;122;34414.53;20607.87;13806.66
fe448144a387985aebc1642150ae981b6cd2701c12a3b43515d76a2e3ba0b0e2;157bb2b6b85d5d79f365e1b23b611bf69c3ceef199a1e4b261026086ff20f332;212ea5b7487e5514e393edeb76cb985a5777199d987b729199cbdc1b47b7b536;1;1;219.53;142.93;76.6
46bd3d68a5ac0c611e5e3ae2b1dc9485f6c1363cfe7919343043632081c5b6c4;7e7eb6b1ce70150913cb83e73b1b9ef4252c371b3bbd10f161ea3907010ff947;d9dd6bb52251a23c6e14a0a8dc664aafd7575b6c8b69e06e883aaf28c9de0413;1;6;276.77;114.06;162.71
58badcb6655edae79ed13d34db3e0776499b204567a30dd3042a13bf4fc8a4ff;65355a53822db204730abe41e6a544e21611ca455939121afb266e8bb3b4ead3;becaddf74f031eec265d1191c90af2f7da5634095c3da6807bffdacea5bc2dfc;1;4;539.25;417.75;121.5
cf20a1f3f014e9caef5821af5a34ce23edee182fed709b34f0af953cb2237d85;1162014cc374f36fbff2f8e4d03a731bd4761127d5eb3f34a2f442d83f0ccf99;88c991ac6a50e1eb3d6b32caa33a14be623b9af857ba207275fb6c377fc4f837;1;20;4789.03;2433.83;2355.2
4580f8d4981a205a62fbedc43a31b1f700203131afa9b7f3739bf7fb348837f2;f40e21d8a3407040ea569f3750ddb97522356d4176863563cff2bdbb7d54c77d;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;351.51;146.67;204.84
9b67de2a7da704b7c1d6264c0eb1eb987ac18364ad922fa1c34167f2ea9953e5;ea63c52ef974c937368cf1536bcc93f295de41fed7b285f121d8f310594e06fe;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;88;2234.71;1494.87;739.84
1ff165d6782e1b886c823077e0353a0a9c65e7d5c435811749ee65cb1cd1a2ca;cfa252f50d78fd667cda2b5bd04b2fd6d4631b1a41a18267114009c0e22f5d07;0d649b911bee22f0129fdf57e34422da63cbfcda40fac6f4f68d9e6531c07198;1;2;1353.61;690.4;663.21
657ac89c777471a954a993e27d0b5bc01f3c3dc643fe05ccac3c24dcf3aaa9da;81d19e25c6c0f0f65da30f4c1d34e09ea67fc3f6708db81efbba55da85f4d9cb;4b76d0ee4a27ae34b2d61194e6312d06ca50a8542728f0164558ad10ea0b0e2d;1;1;739.92;449.69;290.23
1be98caa325ccac56a201d6b05c6e32d7351c4d4f67fee66bff1ea8c344debd9;02f5ea1605ec5fecaa7bc936e0ab735b621a53ac5e88c08f0956746d1431e347;b7d0962933a82236ad63f90d1ec814ac75240dab49028dd5ea98209f5cdfe8c2;1;245;327.39;141.61;185.78
d17ec965a44574937697c98d1d545f38e25242f95f7e0d970bf47ea68c87c4c8;0ce218a4feb62144cb4d811bba1c28a15665ecd5b50718d3b77372f83a773a9a;35f5303017a47a0012be53e885ed10d13f3977fbc6753dfae0832bcc0ff09fc4;1;15;2926.53;1538.79;1387.74
41ca838c0e5e48bf4d43fe8c73e5fdcf82808baf111f0e013c8a8cd8a6f77317;81eef8339f5bdab1f1bf9111f299500101615d9f75b1dd2138a71a80c48e77db;aaf5026ca49bd42945248165fb2335633ad751b7fbf89c0e98d439137193b59f;1;1;347.47;177.06;170.41
0cea75bc2e928501b66a8fb2474ede6585dd347be8e62ccbb5ef978ecc52482d;ee4df955efbe91001371386f6471cc1b26e8cef203d3310bd27819103b4fa631;1f8b51bbfe56dde5374d03abbc0b4acd1a00298720068816940fa6fd505a4152;1;1;707.97;338.5;369.47
932ea451e46bd5c347d1b6ceb2b27acefa8b9d2ade806529d42f82e7df157787;3b77a473c1ce8bc45e02757f630a9033463b545c1a95affa7e7b72e0c322ab9a;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;133;43365.34;24021.72;19343.62
04996c5d776307d679134d9bb707b5c023ccc25aba3209a5886f059c092fb735;0b8dcb17d00454ae9a5738db80f3b8a437543b00a149c92730eecf4d21912abc;9d0b3facec65fb6af8cc82d0e68995ef7f1b5b0005187671d89d752a5b5cc13f;1;1;456.17;260.98;195.19
8988e3e09ea4bfee04ab654a46789137bc91ac5c1807bf16a1b44a4edf26ecb6;d7d7c25fc346c159a55fab95b630be2231360f81e4b2120cf86b39ec65cf3236;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;1;252.68;95.87;156.81
1be98caa325ccac56a201d6b05c6e32d7351c4d4f67fee66bff1ea8c344debd9;f56915a561b8709d4067a86b99fb605d5e3d9abc1fade1201b76360eaed3e3fa;b7d0962933a82236ad63f90d1ec814ac75240dab49028dd5ea98209f5cdfe8c2;1;30;17107.49;9106.13;8001.36
cf20a1f3f014e9caef5821af5a34ce23edee182fed709b34f0af953cb2237d85;c01fad05355c2bff70002594e4b83287f8f91aac550cbacaa850f1c047040941;88c991ac6a50e1eb3d6b32caa33a14be623b9af857ba207275fb6c377fc4f837;1;22;1069.63;489.06;580.57
a2a787909148a0bc0303f071448732e5a4f41172003e1178f2fe6febba10f8d9;245ccfae98c322e5b26e5edf3d3481c2cb02c6d5692ced2e43b559535a813bca;72fddd63c65f76c0917384a11a582881a445684631566baaebd5685abf76147c;8;1137;19852.63;15006.37;4846.26
0b112f9265ae7f2feb43073f6e40a7c44cdbdcf93a166a2f19aef2becb98eaaa;ab5e8519e60918a0a3a19fcff124af6b4e8d1cfd072a4ebb14f690e41f2e9bbf;4ed656e033873f74b1a624e145b89add396c46f51f866711e8f1ef36e911e380;2;1648;22412.43;17058.18;5354.25
f204b67ca057c5b4d97232791fb3a7deb7b9db97303938b25f36969c51efd266;2342e03c2e686f01ebffc021e0c38b87ac505ceda679b13557480e5a129e9db5;d64796ac2bb1268cc93e90155f5c610d6ebc4d53a2ba205c2160e7a4332c1cf2;2;120;14327.0;6676.8;7650.2
2d2a8b74a25ecc5c6c8ae457cecc118982909dc7a15ba1abbfe1b5a148cad3f6;1cb0a9013e5da66b036483902bdd27f495a982844e19ee6857f52b44c3bcf90c;0ff425ba18f2ed4043ddc13cefbae5b02ee92176fd0682bd639ed1d2d67b0efd;1;1;351.51;140.82;210.69
29c96c737535a8962d4fcee62fcbb642418d58b96c445c912112ef9d20c9fbea;bd512cc31b4bb923eea8522a1ec76c417f00a99ba7dbee9bb5d2c10ea7a86957;6eca87b4fe8f4c8d136363dbfc56e6e753356e620bb4be19a2eb3d9dc6db01bb;2;16;1745.67;993.6;752.07
ad67024239ce99a7eadd5507a36823f1e354d81a8b22976e42890355d4d3fe2c;ac23af039a56b5af1c65b432ea99a276ad87d86ade0370cc8032b33e47e7b17f;0c29a6f323c442013d9a4dae24fa97d8e2ae2b5ca14ced4d4ba327e7521c9a0a;1;2;238.53;106.2;132.33
fab4006a024a509d0b45e763ea09e4a3f36da507b049f59553fc99c14ae04463;029eaa3b8a1e292b0cb55ccd97b05fbae16e5255f972e17dabdf706285668ded;4b4d760ef4e020b12fe2a6e8f8989c103ef61c440f4337d3902a2ebcbaa0729c;1;2;768.55;537.98;230.57
2cdfacad82351604a9eb5079cce806be45f53511eb56ab9c3d680245e1d2b149;5c48ab4bdaf3122bc78be2587040f5d3ef698b91da6aa73624d93e4da0858e04;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;3;11;767.49;403.24;364.25
d58dace0bccb0387739ef7339238e319ad46cbaad9a473047a1a49b593213894;c878db62a0729363a023800d68d17ff98f2aa59134b763f7950e65ffbd4e89bf;18667e2b7f935c37eb494b8a1444ba5cd1eca23642dffd881bbc754437986950;3;180;10178.4;5479.38;4699.02
1646a55c45d127c5e072320b31974811bd1960f00bc2343e7602f7c3a276a111;4837d398a0239ee46269bfed22ddb6de59fcd6cc506e88bb01d1beaf68028022;2fa6735ecc150e0437ca6aae14bd09b9833eeeeb09d4d14f1019a3c7fcf31578;3;216;8512.56;7231.38;1281.18
7e53187d7472872ddb21381f8dbbb741edc23b374234d06660b85604b4d5f957;5c48ab4bdaf3122bc78be2587040f5d3ef698b91da6aa73624d93e4da0858e04;a214dade46d87911029cf41fe7dc1235609322c25deee9af05fdc3346ca70e23;2;96;29966.57;15494.34;14472.23
cd266e02e7a684cc960bd1657fc9dfd0815ec14133acecd3772b80a58b065234;94ed278df2dd354ccb5adb56b79db7e84e94580d84a722fad6adf4b706137902;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;4;103;36885.75;24800.11;12085.64
26bbd36c502f1fa6682e2eeeba6b6d4de8b3a98a77e6deffc2cd8c05ea3a00a6;1cb0a9013e5da66b036483902bdd27f495a982844e19ee6857f52b44c3bcf90c;dd3fb84fa5343881c3d673958c7eb33fa6e22045373c57d160622f1604dd4a0d;6;292;91352.56;51052.92;40299.64
f8cf7063c2a15a77c2161f9f17c58d4afbf6e6c8b49ad1bfb9977260db9cff79;5ddda05482c459a63e91d62a11613cdbf6c2666fdc164b91c27718564080953c;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;4;124;12296.21;6847.16;5449.05
612ba1fa3eb71e9dbc47afdd76e0c9cf09687f772c94f9ed995739a7eecf3712;79040346030d1197069644c136c0bc99aaa0943ea3c9dd0637847026c9026704;b5b81a1474a45bce7d92f4751d31715200b77194f1f42f85131820cd6213a87b;1;1;791.41;449.69;341.72
b1a6a4ef168c1aae8e8c0d0d80d63f42995bec35aac2427ca25bbf7a2369694b;b1ca3233387b6b3f0e8011b59922ef87a0d53dd7907712657f9cac491786de5e;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;11880;296894.74;192830.58;104064.16
89b254e63ef4c5d9fc068ccd2e54b26066fcf3525bf8c4cb9813a349c680abba;8b8b7011aa23563a132e5f5e62b83f41d6a3c797b82cd729fcdda4ba46f301e4;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;11880;285018.95;192830.58;92188.37
58badcb6655edae79ed13d34db3e0776499b204567a30dd3042a13bf4fc8a4ff;73101a2f0c3225db5fe4850fe394a8db021d23831ec2081b151a4f7d095633a2;becaddf74f031eec265d1191c90af2f7da5634095c3da6807bffdacea5bc2dfc;1;113;20175.42;9503.24;10672.18
2d2a8b74a25ecc5c6c8ae457cecc118982909dc7a15ba1abbfe1b5a148cad3f6;cf49bfa73c8d3916d535bf6b72e2e3de68594f1a5be0411a6316c562a3944cd9;0ff425ba18f2ed4043ddc13cefbae5b02ee92176fd0682bd639ed1d2d67b0efd;1;2;220.5;97.46;123.04
fe6cda6fc8ace9d81378486c98566fcd4872dd69db980f38a8fbb2282a15e9c6;846a26222bef99fb54eaa155fc39d0b388cd50fe89c1f62e5552d173e3c7d809;f9bf69296cd6492115eb5358598b4ec7ecb139c6536015e78f2dc81d4cb6c4e1;1;1;726.94;544.73;182.21
43dafc74e3df46e4189b5c6a87e70f11af38df9962d60550a1b69e3cb5f3d007;9d577f15893ebd772d0801bbd7f6a81b62e12c11b8b058bd5a13be29cfa00cb9;6d094dd8fbc6871299cbf7af7d317e042f007dd9c26e39b371a98d1f53733b87;4;1071;242523.72;136034.74;106488.98
58badcb6655edae79ed13d34db3e0776499b204567a30dd3042a13bf4fc8a4ff;e1bb0a9abcdb4c2096572bc65c8ed2c04244926a0fab8534f97069981a137648;becaddf74f031eec265d1191c90af2f7da5634095c3da6807bffdacea5bc2dfc;5;242;38531.45;20120.02;18411.43
89b254e63ef4c5d9fc068ccd2e54b26066fcf3525bf8c4cb9813a349c680abba;403c0d30aac6be90275a2b2c5f9124f180e2a651ed420f7acf41d0fbe126f2b3;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;2;11880;285018.95;192830.58;92188.37
7365d841c9e5587e9b1b760ace86296656e4eee8fa88b8432f3235d7c95c96b5;f3d2ee74258b3604319dbf491680e688917d44ebc5f75b79c193bd112b6493f4;f9e4da4ca09d75ba8384ab66a65290434a062eb6b2077e01a272d25a0be685ee;1;7;569.5;376.47;193.03
6f3243d467d80d2eca5ccaf7353fc64904ddd9fe35b17c48f85f0dffd2a80d4f;300f1f975b1a2fac9d91e8d3d9595432eaab060f4cfc428188e8b3c603587057;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;5;14;1785.04;875.5;909.54
a8c3b1410397f26743a8af475567b93f58ae2d26ee49592c51741dec8ab2dfb6;5e11734fb042399609484bb480cc7825994ead857c461bb5a678b059e2358102;fcf793c8a5e90d5330090e892b1db9ffab064c161790f78a5731a75deaddac41;1;41;29963.95;14102.56;15861.39
15cf562ec23a9bff9b820f76b46324fd2a16bb5ce6d019795fc9292b11046845;c7b6f59e3df42755e8c917007c7dafc624c35025a324aced8722f09529a886c1;4b300bf9fcc3c4894c396def74aa982e3aec7ac32fe5e72972b179ab604e123e;3;3;719.0;373.55;345.45
39ea90f540e056319007f22bdd4e7402b4ae33889d4c00ae51f0b27dbb3cacbe;53c77ccb4873f4b9eb208aaa8831499f3a58027df2aeaca0c38feb9b13034e46;d02a65f6993832ffa442972b561dbfed002577a53566f5fbca9333db758d7a78;1;31;2123.52;1002.33;1121.19
2d621c37c6ad5b8f22cb492389f56f6baa5cd67ec618a60049a68331624a66d2;761fc97ea12c6c36e1da81b935348dcc0cfcd575d36ce6cfcf5b3b6d4da57549;9d84a2a50e099d2052dc8cd212eb778359d57c9378d97dd7219abf6bc182c827;1;1;526.55;361.38;165.17
0817bc3afd5eaa510584f13b9d73fc6119e0f4eb79122844983959d68947cfeb;407bb7d08661d3219a52f693cc60996532ec883c0aa7b9dfea84dcb86fb8bb2a;62f7a22a10342408fc19c1e812620420cea2733c18c2bf34afb45f243a25159e;1;1;301.64;166.3;135.34
331a1e80d655c1b98eae1c59fc448b28bce4c43cd92ba6f76ba37ed1c093a387;e0b396fa67aeb1ae9a223f661f3eb9a52f9009f1e8a0a60fc036369d2880f71b;a7831291c163661a06a9589ad1f1abe6b3574ef7f30ff683d6474ce31a2a9520;6;250;12756.54;7252.97;5503.57
d7cc39d412faa95bcff54d52ca4f18627c32fcbfa8d4aab8cbe1fa030a7a8d48;440e41ba55c7d1525ee81786f07488641a2981d56eb0f19c1eb9c53bfbdba98e;2e0974db4b924a56b2205202ff0bc9af5d4bca43457f2effd3db26e1e4647b04;1;5;484.51;165.7;318.81
bf2302f896b3a6b713d948af4e3c270f232f89ff184f441810d35a12f7009be3;ce549f785259596b077d9a1b0901166c81b97bd10351f800031ac9ea805ff464;0571ac6fd4ca824dafb02a6dcc5fce0bd42631d15cb5bb1bd1cbdb19b06e51aa;1;7;2555.38;1418.69;1136.69
cda439754ce6b95ee0c5bcb0ef4f75d10939a52610dda55193e12e60b416ac91;8c332063485c5e30aa070e86697287b06a56ebe06407df90b171cbde154da4ef;70439f5e6c16a822408d109346f2456022c79f5b256749da83341341f9219f42;1;30;7756.52;3666.35;4090.17
885b62413617cd6da5a4deafdf5e6357b2f03e9b9e700858e26cbd3113103f40;1bb0eb7fd8a72626a9d29fc406dc14a639bdb101509e7b445833eee78e0be0b8;1732b23bdbd931bd4e0c528f516cec0887a1dfb2e68fb9c131a15b47152afde8;1;1;597.14;293.76;303.38
d3343326c695814fafe5783d326569addaee97687049c7deb60f82230986c3f4;8d435ebf8f283109ea221be4f20a73ec5606fda9b03700ccda7faf9b442665ff;e3b5d61aa60183a10b257533128d6a750941999283d4f30312636f4e2a233d95;1;2;215.44;85.36;130.08
c2787e0d4887ce6662edefd22c085dd88dda070f0779ff71e2213858095ec21f;d01a70d9c84617c94b1e193e787b1c113d705847698fbbbc3d77b2e6c1a8bfe5;57609da5c18a5a2012e1d55b37d027446857969b8a316412d4f41217590f1a4d;2;21;5202.39;2898.6;2303.79
9267ed8000ae11531dac9dbdd75854b153e84b004da9e3ab61a2245d4d087a7c;d0dea57621f9a13668b1c5f65be599ae1107d991b16a885e4266e769048bcc3b;d35e40172899a838476d5e1fa8675fcb58b47c03aa2d9637abe85d51676c3b13;1;1;403.31;288.16;115.15
7ccaefbe6bef551769b252a51b8c18081f30fa2ef07ae6642ed1d054c6186514;e3f6660e80921c5a5ffcefe8c7f7732b1b3bdc1242b7b11cdd1b442e483cd1cb;0e6b89f801a804f0e15c9ec80e6cd1d27244c42b53491ea2b681dbf6699f986a;1;2;204.7;117.32;87.38
3c37ac0525a2f67bccc8db4c8cd5677918978123b47d6fc629865116aad96bd1;6939963102438fe3cc371de6bfbb03e33c4988b107d169045de694a64fc1b5df;7ef318cdfdb504849c715919d9e6eb2c8f14a9a49b419abc161666ece167146a;3;24;7417.53;3791.63;3625.9
67d90dfa615927c4ad72a1c2cffcf4850f297214685b0e32192f478856435b7c;3d95d1589d234e3d131e99204782aacba63ced6ce1e74923eaea31a61aed77ff;5dd084dea9287c44f752f6c5284fa8c3628b3ecee4170c0fe687bb272b67d8f1;2;38;11105.8;5886.27;5219.53
d9750d259ded4c5922fdc71934f55910a1e95beaec4bde68b55d6546c8498627;4f56ed89721ddff01cc1c353b50374f706bbd0d7468fc26c1296f75632de5f85;3be7f1e9961d4778a9391340d9f092f874f90d445b1fb30bf6bbd735b80acebb;1;1;624.74;302.65;322.09
2d621c37c6ad5b8f22cb492389f56f6baa5cd67ec618a60049a68331624a66d2;a6053c190fe9fa0f682c8113fa0e9c49770db33b557bc6960c71a9bf93237e87;9d84a2a50e099d2052dc8cd212eb778359d57c9378d97dd7219abf6bc182c827;1;6;200.69;59.89;140.8
850a8a7f6f1f1be714b4496d9c67d4b488af9d909b7479659c3bbf7cd6f502a7;9ba6308fa27e3c18697038c8320e65230a9abc9d2f65549afa7cefa6c819c9b2;cbac93ff090ea19e0fdfa1287618576e22793467a5c6857e37029ca1fd3ef40f;2;3;628.89;603.46;25.43
daa5cebba06ac6644e21b013987902d1cb7a351835ebf51d60787349ad9d4aab;4837d398a0239ee46269bfed22ddb6de59fcd6cc506e88bb01d1beaf68028022;3535ba47c415fd67efe8063538cac43d12d8e545ac32908d45f7868904463088;2;612;32456.38;11115.16;21341.22
4d86a9345056b90da28828a48861360581fb8d1dddc7fdfd49127b1dab3e4381;90395866b4df9f7fa428445fb19e6e85b30a2d0d8bdabd40fc4cb3b783ff8130;29ca65692a1971a9234ef42890db16c6066d411e0beac12885d4e000620174b2;1;150;27906.0;13065.84;14840.16
3c83405e1838af38669bf9cb777cdabbcdce09832baa961af1c21ec541df0cef;157bb2b6b85d5d79f365e1b23b611bf69c3ceef199a1e4b261026086ff20f332;e58d29ae0b96884e6110b8dbc9589fce9bdf52d150962990bc71ec26c103ad36;1;2;213.22;139.56;73.66
1be98caa325ccac56a201d6b05c6e32d7351c4d4f67fee66bff1ea8c344debd9;5b91624741fa462cbf1b1609df183f57a6c80ceecc82579d9f5cae4b48531349;b7d0962933a82236ad63f90d1ec814ac75240dab49028dd5ea98209f5cdfe8c2;1;80;17613.91;9537.93;8075.98
e7a8e7e7bffd50b91d8b47b2a7b4bffba4fce1f7547cd67813099f63c52bcffc;b29323cd4f522fb4766935c37899ae7c858d7fe99acb0d42598478e71cb0977d;0d57a97909fb63c88098ae158e08995f28d7b640b9029bda19ea0b8f1a802519;1;2;240.6;322.42;-81.82
7365d841c9e5587e9b1b760ace86296656e4eee8fa88b8432f3235d7c95c96b5;b3d530e6ae85581b709d5eb6045138420d3cc12971500672e27a0201abb768cc;f9e4da4ca09d75ba8384ab66a65290434a062eb6b2077e01a272d25a0be685ee;1;1;712.42;352.56;359.86
ae884ffc44cccee24c4ae8d9854d515faf7b68150ff6134769db14737e22513b;76f0bb7aa326af28539c4eb38aac25792dc3accf16e4f8a07689adc575136704;aec5566452751eaf6688fe16a44183a5148e65af9039a4db9cb2b7fdacb2284b;1;14;2391.56;2297.33;94.23
c0267e903875ae9c141755f77597c462e1ed120ff387b37d5089b40b5e243ca6;c7b8b2dc4ba8ff15b7d61486f8300f1fad954434d2f0b2fd3653adcc05295a5b;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;35;11310.35;6628.35;4682.0
0106d25e945e2c9aaa83d024d8e51b57ca11e8338295f9d52f7e5b7a0433b9ed;73101a2f0c3225db5fe4850fe394a8db021d23831ec2081b151a4f7d095633a2;8e1646a7f9ecf8e7c0ee0669a0310408b747268f953997ef2e8536bfbfb98ba5;1;1;456.3;312.88;143.42
9b67de2a7da704b7c1d6264c0eb1eb987ac18364ad922fa1c34167f2ea9953e5;9b04b5700d4912e5f4913012f3118313380a5bfe5280cdd3c3aa64eaeb811c2e;53c5785493bc683c6ba59d4b84190bfc0e4c69652fcd21a6ae0488eb92b6ac66;1;2;397.69;155.33;242.36
850a8a7f6f1f1be714b4496d9c67d4b488af9d909b7479659c3bbf7cd6f502a7;de4c0215c4604daff5aea0eb57fb5ac879df9a40e1142add3259ed1fc3f8655c;cbac93ff090ea19e0fdfa1287618576e22793467a5c6857e37029ca1fd3ef40f;1;2;801.05;537.98;263.07
705a491144a7c8beb562a4eccae9f2bc4e5aedd6547bd84c8bc95b103f178d6f;c92d8c198cdb93190cde522783b5c7a320c98e15b7634a9d5704d24c4ffacd13;b1ed801ef9c03f7826864f75d63c021b8d83c47303d8ce9d7dd670d49809915b;1;27;5257.33;2202.32;3055.01
fe448144a387985aebc1642150ae981b6cd2701c12a3b43515d76a2e3ba0b0e2;8b6d38dc171585782dc90c3616d758b0897257b964c964cf85c8f1ec57a2d0a4;212ea5b7487e5514e393edeb76cb985a5777199d987b729199cbdc1b47b7b536;1;4;576.47;227.03;349.44
47e3fd4248b4ad056abab6251298a0fba9476448408833ba9367e290dbd0716d;035e1d6797ec3a6cee7a0453b64f152cb97d52da45c1f82aa049381096113ebb;8346c29c03f498a85d3d898eae22201cc7125dbf35e212bc26430bd2f392a83e;1;2;595.77;425.96;169.81
834f25b3905031ae798c3ab0659bb104ac2907c066731d9c0c4524d0c3ba098a;aaf43bc3b75896b5a35ab190aaeb9aac60844643d563fa4b667bc30458d07250;70e907ba1a22250878c34271bac4c4bb71465afb349f252c004a7dda796bc3d8;1;8;2907.49;1982.09;925.4
